id,blockNumber,logIndex,indexer,subgraphDeploymentID,epoch,tokens,allocationID,type,sender,isDelegator,from,curationFees,rebateFees,delegator,shares,eventTime,until,indexingRewardCut,queryFeeCut,delegationFees,amount,reward,beneficiary
0xabb2de976bfe5ac7639e0bce225c73d17d973659d1bad2b90b90401ce0d37398-259,11812773,259,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,28723671269460234070129,,stakeDelegatedWithdrawns,,,,,,0xfbfd491bc1e89782fb01219c5fd8462c039d0d7e,,,,,,,,,
0x16a5203ce2501275d98fc894ad1ae2f9bdbca4248dd8fe7221aadb9a3be1fb57-273,11812877,273,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5021045296814616349887,,stakeDelegatedWithdrawns,,,,,,0xd65bf2af940035e571285504386514d4dd88353b,,,,,,,,,
0xddaa98f0f6fb30a3d3801b616261eadb3293c93521f47a74272f1135ce2955c5-301,11814092,301,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2095216805320290633037,,stakeDelegatedWithdrawns,,,,,,0x5ffd5cec88490d984d3f83496592b65c1225871c,,,,,,,,,
0xdd82de9a6a2920e06b30a99e3e159eee96ec6696c4f2778c0a5bed2c2a599aac-50,11814925,50,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5016814088566711290520,,stakeDelegatedWithdrawns,,,,,,0x808fc4d6d9fdf6e5eebcd486a078839e21bd2bd2,,,,,,,,,
0xfdf6ed9a18a38b956c24c401b7fdc50712bc597cb5752d62e1f7873aa1f15eb0-215,11815199,215,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,200303697271554110817,,stakeDelegatedWithdrawns,,,,,,0x1b17e906edc0af2f658419bbea4a39a10506886e,,,,,,,,,
0xb0e6eb053d5160af57a9062ad560cbc41b5c484aa21e1ff356cd5a2d72cf2fed-228,11815595,228,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1102842155800101742009,,stakeDelegatedWithdrawns,,,,,,0xb6e957f28b9d23bf7134d3fed1bc1781449723c0,,,,,,,,,
0x4c297009ac8a84c6c76eee4c629191ea27174cd9de0aa775f0106e98bc0f73e0-281,11818993,281,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,67251521687169644435963,,stakeDelegatedWithdrawns,,,,,,0x9b921fad875b06183d3992a125026c89915d71f6,,,,,,,,,
0xc6164fd7f5b9078dfca0f45ab101e9052d5426b9f66d95931051cdad346f1c65-95,11828074,95,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,7273377065604018028997,,stakeDelegatedWithdrawns,,,,,,0x9af906c01f75154dd3402dfa441c7a4251c3201f,,,,,,,,,
0x9c96acd471ef059b613ced383ac3a470015eb4d362cae2569385deed6f62f5af-190,11828165,190,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,481771674673080100948,,stakeDelegatedWithdrawns,,,,,,0xf2efc7b78168abc6a5be99e5624c64f2499d91fc,,,,,,,,,
0xc4a3bc1077da6da66620f4f0aac2a61be9d67bd01422433937cb3587a818dbd2-108,11830359,108,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,418427089717170811188,,stakeDelegatedWithdrawns,,,,,,0x6b20ae8a2efe917b3b25b1a430f08f2fcd4bcff7,,,,,,,,,
0x47493683211f36a37eb14b74419a3e65d17a5ca2f62208bd34d24aabdac60414-254,11831136,254,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,17046875556117729494914,,stakeDelegatedWithdrawns,,,,,,0x2f0d5918af0d12631df3fd45270ac3153c48f38b,,,,,,,,,
0x987eb0ac668d406d70d38e834f228c24f578b44f1b7e432e30b8eb929c3f53cc-223,11832572,223,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10500000000000000002185,,stakeDelegatedWithdrawns,,,,,,0xe4f6b7ae0522e0d220da155ecf05cb2e23eb7d54,,,,,,,,,
0x00f30c6673c00e8e90a9e7780985307ab1d0b215918bcbd5c5ba05303bbb8d0e-170,11835236,170,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,71809622071768410316057,,stakeDelegatedWithdrawns,,,,,,0xe816c2932724655782a81009cab64bc45446afb0,,,,,,,,,
0x5a19518249d09088d6b459c6b9fc45e529492d4ffd02e3944523d032b2dbf416-133,11835784,133,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5729930685952549999999,,stakeDelegatedWithdrawns,,,,,,0x529109d3e06f2acfc520f27042274e8dcd44eddd,,,,,,,,,
0x0be415e89f9c7edb66bcf6fee6e9be456a1ed7be2647705be5c143518f976747-99,11836297,99,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1000000000000000000207,,stakeDelegatedWithdrawns,,,,,,0x4ace5811e9d0f282d7e7f2f1a4ed53020646ef99,,,,,,,,,
0x6eb2cd3f476c568ac587deef18ed4881c3241a5b490563ab544baf540fa3b85d-205,11836852,205,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10033628177133422581041,,stakeDelegatedWithdrawns,,,,,,0x049808d5eaa90a2665b9703d2246dded34f1eb73,,,,,,,,,
0x06ea95745d0b6fb21859c3bea7948566b790bdb0ea600d2c79ea4dcfe3147e57-148,11838961,148,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,9989743527234837731458,,stakeDelegatedWithdrawns,,,,,,0x2416f8e669e667f276474c3c052e613eb1d17e8c,,,,,,,,,
0x23e28540509446dc8a064a0362423f381f6f49b3725a7ab10d036baaf7ab9527-87,11840411,87,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,8432921922465571684999,,stakeDelegatedWithdrawns,,,,,,0xae48ec9718e887f52758cd1dee1236b98cdfba93,,,,,,,,,
0x6c7d248c8f9e0f839a1ffe1f7c9dc2c48e1914e86314d0c035a6b18fe1f877a8-266,11840667,266,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,6992820469064386412020,,stakeDelegatedWithdrawns,,,,,,0xacd403d685424b20cf0971348ed823833915b56c,,,,,,,,,
0xe75aeaaf5d13ad9a01c321aa3d5ec7bff987ef33f6f204f8716aacf8f878f626-104,11841203,104,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,100336281771334225809,,stakeDelegatedWithdrawns,,,,,,0x42a96b08305048ca2c6fb6c9c889dc3bcb4d0259,,,,,,,,,
0xf66a70aea8fd903e418c460dece6e73a2032546ac5590a1a31622879b47db090-150,11841538,150,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3450162499990049999999,,stakeDelegatedWithdrawns,,,,,,0xfe5a135b48e63b8b1c0504ae83d86f49f4ce65f6,,,,,,,,,
0xf7711cdef81af0f36eae419ba808950c04d011d277206460297d4a9792ba6142-113,11841780,113,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,389599997562158671526,,stakeDelegatedWithdrawns,,,,,,0x4c383e2e7bf4b8ad0656bb2f61aab90b07ccae3b,,,,,,,,,
0x915433b04a5dff7498d22cb7dcfaebf0b8001c6a7b5a671efd3065a09e90e445-130,11852183,130,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3377504668223850940194,,stakeDelegatedWithdrawns,,,,,,0x0edbc1fd1ee1bd367edb7aa468b61e7aa6bf26c1,,,,,,,,,
0xa7c4b5199f7edf40c89569f93c7295787a4ad98e6c6e8e9befbbf660c4e3db80-23,11853254,23,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5293071014220719321491,,stakeDelegatedWithdrawns,,,,,,0xe7a87adac6d3976c61acc11fea248c22c6d7d787,,,,,,,,,
0x8a575cf5a151c809880b2d1fe31dc786b6e832f29e85a50dbb4e2b242c2f4cd7-338,11853439,338,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2287762443254679636013,,stakeDelegatedWithdrawns,,,,,,0x2a096f8b6f19fda41dfa49abd0bce5e6f3b6f61c,,,,,,,,,
0xc648ed687962f862cb9d8d40fc942c76405741d1c962be7644426c3bb30bd610-342,11854437,342,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,989961229495940854783,,stakeDelegatedWithdrawns,,,,,,0xc8cac7985e716aa5e87621e567e3e49c08b489a1,,,,,,,,,
0xcb9d3de7125633c50be1188eebf5ef103fcb5ea60c154d207e5b7fcd0e7536e7-69,11859510,69,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,61476673014899999999,,stakeDelegatedWithdrawns,,,,,,0xe937fd87b2b3ef4b4d4f274124d1687fbb690003,,,,,,,,,
0x9514bf1aa2cbab8179ae312f6c79bb5521648cd8fcc1b5f3d9154f7515d646e4-63,11859813,63,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3679509344477670145116,,stakeDelegatedWithdrawns,,,,,,0xf107a9b3a91d0fe0e063e37e4dd3f6fd2dc3bdc6,,,,,,,,,
0xb483a01ea7fa6bc2c2a768cef4ce5a941b782a4a0e89c3cee2990380a3ab2634-82,11860496,82,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,6755610161785820514513,,stakeDelegatedWithdrawns,,,,,,0x54fa8b5918b00f0e5024a2e5255af61bd8ba7b95,,,,,,,,,
0x47b9c60691e8954b210447f579bc99dc2840e2b6c0f525211bf8d30925c426de-293,11860569,293,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,620776261802026791649,,stakeDelegatedWithdrawns,,,,,,0x3d088b87c048e5fd4e3a6f9cc04490501b1dbae1,,,,,,,,,
0x0dd99e374daf481554c04cfebe51814956d141fd60a046d303eecec636a63fe1-265,11861160,265,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5028965386085937130087,,stakeDelegatedWithdrawns,,,,,,0x810769f8b076a9142c79d1d0ebc74a0ecd707824,,,,,,,,,
0x1023532e23908f8f513cd6fa35359278c505421b448deb21fcbe4c4dbde6c4ad-172,11861514,172,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1225747825713987857154,,stakeDelegatedWithdrawns,,,,,,0x3d7026ba93ae7a316823ed2c5cf283f0a27fcc9f,,,,,,,,,
0x580afc10e0fb36c5c80118aaeb01d04e5f2ede854a6966f188d29d2aaad14da5-83,11865305,83,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,7964717826202619859202,,stakeDelegatedWithdrawns,,,,,,0x138d1edd9639be10f72880cfd7d3732dcf097907,,,,,,,,,
0x3032976a41642d2e35c227b2221681d2db7345f0a9da3b5cbc73d59a92c6d882-230,11868595,230,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2061463526021064910724,,stakeDelegatedWithdrawns,,,,,,0xe311275e9030593a2ad76b65c57041c4261f79ab,,,,,,,,,
0x6c418190c7a788055fd282466a74898aab8c01d1dd3071de298080829c34dbda-202,11869808,202,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,213978118294713891337,,stakeDelegatedWithdrawns,,,,,,0xb2cedd892a18ee7444472ffb016ef9509fce4750,,,,,,,,,
0x84f8456cc3153c6bb191cc1e6f44acaa23a05cba7cb24511da1a8a5737e7f652-237,11871674,237,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10014026471374371809681,,stakeDelegatedWithdrawns,,,,,,0x0ca89fcc719de1b2ad2d4a182bb87ede5f8edc51,,,,,,,,,
0x0eca796d6d20839ad147b8613f006b947a1e9629f2063dca5d081dae6ad766bc-179,11873655,179,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,36198000000000000023769,,stakeDelegatedWithdrawns,,,,,,0x7bd8295b5ae204ad0476a3cf4446e304cb4e5620,,,,,,,,,
0x8ff9ad74b9a3d406614010de1d8bb02dbfcec3741b18d9db93260f7bc76aacd0-175,11875880,175,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10030782039998094006585,,stakeDelegatedWithdrawns,,,,,,0x8b0d335e68856844b2d60bdb912933c3684e7654,,,,,,,,,
0xaf620efdd73b466ca2a507f4812965acfa20d51ef1b5da0dc18b2f71b4fee395-212,11880053,212,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,810818546776025400532,,stakeDelegatedWithdrawns,,,,,,0x40a74ca7ee27109ba72aacd914528f7102eb0417,,,,,,,,,
0x0f490b69ff2d693ee91e1e299b43e236102ec299b7dd9625c824df254cebe6a8-211,11880341,211,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,793798556911340000521,,stakeDelegatedWithdrawns,,,,,,0xdbb12b7560321838035b38a5424fbd03db15c432,,,,,,,,,
0x839a07d0491a2f6f5a7b602a28c1d9b1c3f6e2ec6824c61a23658f00b33bcd61-59,11880748,59,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,11734270000000000007704,,stakeDelegatedWithdrawns,,,,,,0xb73f819a15b979c5b4af2dcf1b2817bd073eda64,,,,,,,,,
0x517f515821263636740e77a9ef4fd3cfa2f8351bdb39e1be4f50d939a0f7b45b-100,11884159,100,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1582000000000000001038,,stakeDelegatedWithdrawns,,,,,,0x10e5e46a7505f45ce85dad53e34101d46f6219e4,,,,,,,,,
0xa6dc8419b5f3224bd55650354bd2b4786c9097ee0d528c45fa7a478ac3d50a3a-271,11884681,271,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,4990436317491326597775,,stakeDelegatedWithdrawns,,,,,,0xff33f5653e547a0b54b86b35a45e8b1c9abd1c46,,,,,,,,,
0xbec1fff3543707bcaaca92147d4e9e99e1de007d23337a0b947958b00726a657-166,11891911,166,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,6018507998319771533143,,stakeDelegatedWithdrawns,,,,,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,,,,,,,,,
0xb28760810ee2341e22df0d110d14b8a6a2df26e586e9fb544e3f1023f310e1ce-88,11896097,88,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,106698919976089952349,,stakeDelegatedWithdrawns,,,,,,0x2edb54558176d4e32f34923b5deaf2feff93ac79,,,,,,,,,
0x44ed1e6da8a635f9117b7d185d4d44748aaef13211e1403e59333013a44269cc-147,11897372,147,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3851005117808331008413,,stakeDelegatedWithdrawns,,,,,,0xb414c335e1800c8cc6c11d8da9feed702f6acc08,,,,,,,,,
0x7197f81ff16db913e303249b8a0a426507d7c117aa3cb43b0fba1a0a215eefd4-122,11898715,122,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1079000000000000000411,,stakeDelegatedWithdrawns,,,,,,0xa3cae48ebbd14c14b40750ea3b36ebe1313c6442,,,,,,,,,
0xbf0343eb3775478766847b5cb2fb0b04a79064400c0361a77391118b54da7679-140,11899050,140,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,7501000000000000002866,,stakeDelegatedWithdrawns,,,,,,0x35350712c2cbe80a6d14feff7af71288022e9107,,,,,,,,,
0x2efa10685af798f8efc221f633ca68bc7c8cef24ed84fcd6e5e1859006a242b2-222,11900844,222,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10055202123200300003843,,stakeDelegatedWithdrawns,,,,,,0x09ab720be0deda7f664e5dd15c5f33472da0e0fe,,,,,,,,,
0x3f9d4531fe5ea31345c991671a9fd014217c7d404c829b15dbd38d30c0022c7c-149,11903122,149,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,500000000000000000327,,stakeDelegatedWithdrawns,,,,,,0xf2413c436fd37e4a42850cfa24e34a30829b7aec,,,,,,,,,
0x15c3477804959c4a83301e38686d9397d601eca7f084ebc3f8a6989581d330c2-201,11905408,201,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,8438788958912063828599,,stakeDelegatedWithdrawns,,,,,,0xa46235eda65353185c559624dba2301c4cb6f1c7,,,,,,,,,
0x83b363026fb44af539cb1a5cc9c713ad32fa68a4ac6fa5bd954811d0e0add91b-149,11905743,149,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,102236892162911927664612,,stakeDelegatedWithdrawns,,,,,,0xa911ccf5f6c7bd5fb25188d41a536890c3c8fae5,,,,,,,,,
0x099acc590bf18bf0c90e8103e3cdcc61ee38cd64ff58db9b325ee7fa9ef58cfa-291,11909592,291,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2909000000000000001111,,stakeDelegatedWithdrawns,,,,,,0xa57033c944106a32658321ec4248ae3571521e9e,,,,,,,,,
0x2119c44b941014356e821bbbfa849d9be9b35c7c1f4ed6a658ea945a5b0500bb-173,11912841,173,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,10048203494029547008128,,stakeDelegatedWithdrawns,,,,,,0x3a58538b353994bb4703f0458a99224067fd6004,,,,,,,,,
0x08659ba2ab692dbbff4dc09e0cd7cd6daacf7c5a97c02a7587d14346f69604ef-251,11914368,251,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,100144724293957476234514,,stakeDelegatedWithdrawns,,,,,,0xa8b1dba7c3b0fc7b9bbb8564999d845d59a93b32,,,,,,,,,
0xa4b8ddc2859e566651528bede16d2d3488112f0130465d1e2e150520cfd7625b-189,11914829,189,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,40075057872375516164930,,stakeDelegatedWithdrawns,,,,,,0xcccfde9aa1ee48eea089375689d95428132abef2,,,,,,,,,
0x33ccc93cef73d48200d6f10d384ca3066b73c52659cec4ed241c399b77548768-249,11915371,249,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3163362383990402299676,,stakeDelegatedWithdrawns,,,,,,0xc2f063a8f9ac5e9e7ed1092238bde34df6f64e80,,,,,,,,,
0xe37c35f6381c617a4615db26f6e06a8e772c4323cbe3d925e806fc50817d586a-123,11918714,123,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1122054794864592345158,,stakeDelegatedWithdrawns,,,,,,0x9eae7f89224815ef370536bc46037f56b4dfd671,,,,,,,,,
0x485c086ab414aee7cd90593f6d67688eb2a4ed01bbad67a62ca899da60188fc9-266,11925052,266,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,20013987885523820016190,,stakeDelegatedWithdrawns,,,,,,0xcac59f91e4536bc0e79ab816a5cd54e89f10433c,,,,,,,,,
0xf9cb5371b0f10dc79240bc1f1a05f401f8c0eac6700eaf540ba37bac872f0b74-96,11929391,96,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,38967142402706537229,,stakeDelegatedWithdrawns,,,,,,0x24e70b286513300a8a89a6d6433cee18412b6ace,,,,,,,,,
0x65ed06adb4843aff602884f8d7e45df4ea3b4b2636c9a5bba62aded5fe4e9a68-217,11931965,217,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,119863195043086740096968,,stakeDelegatedWithdrawns,,,,,,0x76c627935bccef0f7783d6c0cf41891763731729,,,,,,,,,
0xbc47cb5d3cffee2f2c7c7705c056356fc168df81dd163a1ede288b00500ee2ce-130,11932571,130,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1400000000000000001132,,stakeDelegatedWithdrawns,,,,,,0x45648f5bab757406902cde440b791c06175a7810,,,,,,,,,
0xc25de70ba88f120d1765ff72c2e06f37dd19d4736c206ace6c08a046dbc56821-150,11934637,150,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,795959267793180000304,,stakeDelegatedWithdrawns,,,,,,0x27afb31d96ee4fbafcdd0e1972bf3f64f9cf1e66,,,,,,,,,
0xeb7576b7fdf50aaf1e6eba1bc0162d12baba664c8b1fa78bbad89d3aefd34b2f-120,11936340,120,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2682928296770717550270,,stakeDelegatedWithdrawns,,,,,,0xe12a0d81032365be592c5b27bf50a482815ea6b8,,,,,,,,,
0x73455cde3a57a0e2664bdce576870a980f8e33f03269d183add6b4d659f7bf7e-126,11938664,126,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,14978548461508075620785,,stakeDelegatedWithdrawns,,,,,,0x4647e75bf0c97917be3c994936b7e29b2a3bd375,,,,,,,,,
0xcefb61b866669327d224eae95958b0cd303f5d39d93a8a3efc0fc57be65dd05d-199,11942320,199,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,29950414285599999999,,stakeDelegatedWithdrawns,,,,,,0x46fab85ac9a997704ed36eb3c41bd97dafeda316,,,,,,,,,
0xdb730285040c62556c64e89f073fad95ac9659474dab0d3fd3ef7331fa317e91-293,11945230,293,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3326203662445657269401,,stakeDelegatedWithdrawns,,,,,,0x7a919539f613372973d48be5ba90950507733595,,,,,,,,,
0x770ddf80b356dbbd62451c675d54214898fe7c23caf8ca53d0912bda5fb756a9-186,11950560,186,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5735554747206041859445,,stakeDelegatedWithdrawns,,,,,,0x963688af7424be592a5d881b24f4a2695be64d6a,,,,,,,,,
0xb07e7b975ead85336c146e672e351b558c41a3d24a5a877c488cbb0b332f7e3f-295,11952047,295,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2990158958640535526367,,stakeDelegatedWithdrawns,,,,,,0xcb172e104665a2db79a0847ba021c83521b992db,,,,,,,,,
0x7aa0ffea807bf03e63952bb358228d506a874ce75192f4492321fea467e9e021-328,11952324,328,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1544293735630528301248,,stakeDelegatedWithdrawns,,,,,,0x9099c478120c663aaf87b863ddc26d54cf114aea,,,,,,,,,
0x4e9ac210f8cb8e55a6c23b6ca9d5e134828a616dd9aae16aeab37469a9b9ed68-216,11953341,216,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,995001471748609100760,,stakeDelegatedWithdrawns,,,,,,0x844ef8423e4d03b80a6d097aab0f7c7aa1785a5c,,,,,,,,,
0x3df10ed729ed46b6d56df82330abefcdaed1167c3f208ff360cd3196d8da98ad-175,11957654,175,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1098415400990374070410,,stakeDelegatedWithdrawns,,,,,,0x0f278c56b52b4c0e2a69b30a0b591d237c783907,,,,,,,,,
0xd597af846c9e69f11772a0775592a11abf7f63262deab32433bbcd9ccf5e13ad-295,11963288,295,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1006708261516492214742,,stakeDelegatedWithdrawns,,,,,,0x32345932bc863f54ef87e2ece3d458f1789b1bfc,,,,,,,,,
0x2fc0a523488a67a0c728bc893dbfeb36321d21aacab43ba2b51a678e3bd006f2-225,11965245,225,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,15108850629363254011551,,stakeDelegatedWithdrawns,,,,,,0x3ece8d40dac89ffb408f7cb5eaf24ab6a3135028,,,,,,,,,
0xd4257b7d2ffb21d99698229801386d63d6fc81c27695f667987132bcef86afb7-172,11972002,172,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,324629966748891260247,,stakeDelegatedWithdrawns,,,,,,0x6de73c421cc1eaea615d2be7659638401756381b,,,,,,,,,
0x47716eeaad2005046ae577c9676342988fadf5ddd65d213f6da92a3e56db8596-143,11973596,143,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1003035068239813274019,,stakeDelegatedWithdrawns,,,,,,0x438abb8db93d6842dad49dbd45c25ea3f9363c4c,,,,,,,,,
0x5126164cedaec7d5782f5256b5637f9ba52ee022560f6008e7ab97b84dd78af7-215,11976322,215,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,12983622759688363674399,,stakeDelegatedWithdrawns,,,,,,0x3e791cade64ecb1e78be4a5a99cde0b2fa51675d,,,,,,,,,
0xccb7fa3ac7b921dd867a213be136f46c3fd2e036e04d9dc0f36897d07ba1064e-170,11980060,170,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,99897000000000000065596,,stakeDelegatedWithdrawns,,,,,,0x6c990764a013d3e0b25f12472f3004d367ddd7bd,,,,,,,,,
0x884acba52209108fef029a13a0ab1fe499d719aec1b033fbf0c04a4db7d0ffad-192,11980640,192,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1000000000000000000381,,stakeDelegatedWithdrawns,,,,,,0x192c635b3b1cb8e4bd46cf7c66ab06a62b83ff4b,,,,,,,,,
0xddb172ad32f5b7d6293976655ba263b698103cf0d2c45395b444fbd1b274ffc2-288,11987041,288,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2339908731372000601651108,,stakeDelegatedWithdrawns,,,,,,0xa8df6bbc65cf526fbc6392524d113cf5b7c8a93e,,,,,,,,,
0x930b0b74ce66788ee66e8c1d98758a235f2490865f18882eae18fcda646862f3-214,11994630,214,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3182764167223027002244,,stakeDelegatedWithdrawns,,,,,,0x6ca78c882b5ce143223c6e1b1990c3a21f0d94af,,,,,,,,,
0x3ef51878b2caca596df59272e7ba4d0b954dd7941e92c686a64b4e91270b7bfc-149,12002306,149,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,924998725569796810369423,,stakeDelegatedWithdrawns,,,,,,0xe6368e677871b288294536c8fe6cb1bbeb19f7a2,,,,,,,,,
0xbf73ec821099c9870e29129e1447441571b5d516a867e3b0ba64bf27fa83d28a-268,12005174,268,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,2012813539711290228711670,,stakeDelegatedWithdrawns,,,,,,0x97a13b2969dc8268a24b7997ed64ab8339631cf4,,,,,,,,,
0x618f66f7f5f5ea34471dde09b9e7ba3eacae17d2e32dd1d003399f4183696253-33,12007304,33,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1143200388127744340130,,stakeDelegatedWithdrawns,,,,,,0x5faa51f65e1dc92ab7c18faadb1435f90ac5fa9c,,,,,,,,,
0xfa67441427ff114fa7ebb8aa1c49dd48020a711b6b0fcef83dece94bb4c0e920-223,12016508,223,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1010000000000000000663,,stakeDelegatedWithdrawns,,,,,,0xdfc026ca5508646dc1efbf79570200e0b27d8d35,,,,,,,,,
0x0ce368d59b5a37985ce5c988294e5ff8c7b660c5b26770320ec59a427d9bbdc6-154,12018786,154,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,5411305965855744003817,,stakeDelegatedWithdrawns,,,,,,0xf15be71508636042c3ce18a0fade2e1c6b786fa5,,,,,,,,,
0x74924c80f918fdc6c2ad324fb9d238369bce0793fd65aedc89a996da7b678156-305,12018828,305,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,1904330686194776441745,,stakeDelegatedWithdrawns,,,,,,0x7c7d093b4fb96c89fcc29cd4c24c15db0ed669df,,,,,,,,,
0x4c669cefcbb61354c9b40676465127a7eea309ef1f21763101322cf77bdf8cf1-62,12019986,62,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,50343063700401136107811,,stakeDelegatedWithdrawns,,,,,,0x301137fea55e26fcd10c493a212a30f21d2ed432,,,,,,,,,
0xa7a65eb3607d3cf691c2dd36fcf9844b3af517dedf7ac99c15bd79b9f33201a9-196,12025505,196,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,27474629148909335019386,,stakeDelegatedWithdrawns,,,,,,0x213f6b2680dce3e4d0924acff3e4e34520ef9ba1,,,,,,,,,
0xd43c1cf52cad083caa96893569cc8c1fb3340ce966efcbd5d41bdda2023c2be7-163,12025521,163,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,,,3016240177262729001488,,stakeDelegatedWithdrawns,,,,,,0x19ff53079d0d163601b77de60221fc8b8b23a5ca,,,,,,,,,
